,Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN
123,336-78-2147,WH2,Special Air  ,Home and lifestyle,63.91,8,5.1128,3/13/2019,19:52,Credit card,57.519,3.1,124,Member,US,M,10/21/1998,1528 Langston Mill Ct,9260116062.0,1528.0,Stuart Agnor
124,268-27-6179,WH3,Regular Air,Fashion accessories,56.47,8,2.8235,3/9/2019,14:57,Ewallet,50.823,3.1,125,Member,IT,F,10/26/1979,Via d'Onofrio 147,4800104145.0,147.0,Stefania Secolo
125,668-90-8900,WH1,ExpressAir,Home and lifestyle,93.69,7,9.369,3/10/2019,18:44,Credit card,84.321,3.6,126,Normal,US,F,10/30/1961,145 Julie Ann Ct,9260123937.0,145.0,Meilisa Borgwardt
126,870-54-3162,WH1,Regular Air,Sports and travel,32.25,5,1.6125,1/27/2019,13:26,Cash,29.025,3.9,127,Normal,GB,F,10/27/1975,1 High Street,9250107578.0,1.0,Vivien Vager
127,189-08-9157,WH2,Regular Air,Fashion accessories,31.73,9,1.5865,1/8/2019,16:17,Credit card,28.557,4.8,128,Normal,GB,M,10/20/2003,3 Midford Place,9250104669.0,3.0,Ishbel Reeves
128,663-86-9076,WH2,Special Air  ,Food and beverages,68.54,8,5.4832,1/8/2019,15:57,Ewallet,61.686,4.7,129,Member,US,F,10/22/1994,988 Calumet Dr,9260112638.0,988.0,Caroline Wedde
129,549-84-7482,WH3,ExpressAir,Sports and travel,90.28,9,9.028,2/8/2019,11:15,Ewallet,81.252,4.2,130,Normal,DE,M,10/24/1987,Promenadenweg 8,3940100368.0,8.0,Rudolf Wallasch
130,191-10-6171,WH3,Special Air  ,Fashion accessories,39.62,7,3.1696,1/25/2019,13:18,Cash,35.658,3.7,131,Normal,IT,M,10/30/1960,Corso Emilia 4,4800104686.0,4.0,Anzierg Priasca
131,802-70-5316,WH1,Special Air  ,Sports and travel,92.13,6,7.3704,3/6/2019,20:34,Cash,82.917,3.9,132,Member,FR,F,10/26/1979,Rue de la Madeleine 12,3500100339.0,12.0,Janick Durier
132,695-51-0018,WH3,Regular Air,Sports and travel,34.84,4,1.742,2/10/2019,18:36,Cash,31.356,4.7,133,Normal,FR,F,10/24/1985,Rue Huchard 33,3500100963.0,33.0,Valerie Neyrolles
133,590-83-4591,WH3,Regular Air,Electronic accessories,87.45,6,4.3725,2/17/2019,14:40,Credit card,78.705,2.5,134,Member,NL,F,10/20/2000,Boompjes 115,6300101132.0,115.0,I.H. Uytendaele
134,483-71-1164,WH2,Regular Air,Health and beauty,81.3,6,4.065,3/8/2019,16:43,Ewallet,73.17,4.9,135,Normal,US,F,10/23/1991,198 Enka Dr,9260107461.0,198.0,Kertia Thomas
135,597-78-7908,WH2,Regular Air,Fashion accessories,90.22,3,4.511,2/18/2019,19:39,Cash,81.198,4.1,136,Normal,TR,M,10/25/1980,A Blok No: 2,9050100008.0,2.0,Orhan Canko
136,700-81-1757,WH1,Special Air  ,Electronic accessories,26.31,5,2.1048,1/18/2019,20:59,Credit card,23.679,3.3,137,Normal,US,M,10/20/2002,985 Graham Newton Rd,9260129880.0,985.0,William Cejka
137,354-39-5160,WH1,ExpressAir,Home and lifestyle,34.42,6,3.442,2/18/2019,15:39,Cash,30.978,4.7,138,Member,DE,F,10/30/1963,Jahnstr. 2,3940102315.0,2.0,Reinhild Von Bohlen
138,241-72-9525,WH3,Special Air  ,Sports and travel,51.91,10,4.1528,2/16/2019,12:21,Cash,46.719,4.4,139,Normal,SE,F,10/21/1997,Karlavägen 17,8500100332.0,17.0,Elisabeth Andersson
139,575-30-8091,WH1,ExpressAir,Sports and travel,72.5,8,7.25,3/16/2019,19:25,Ewallet,65.25,3.8,140,Normal,US,M,10/19/2005,1685 Glengarry Dr,9260117482.0,1685.0,Corky Yeary
140,731-81-9469,WH2,ExpressAir,Sports and travel,89.8,10,8.98,1/23/2019,13:00,Credit card,80.82,3.9,141,Member,US,M,10/21/1997,149 Carrington Dr,9260112658.0,149.0,Jonathan Edger
141,280-17-4359,WH2,ExpressAir,Health and beauty,90.5,10,9.05,1/25/2019,13:48,Cash,81.45,4.9,142,Member,US,M,10/20/2003,2923 Brookwood Dr,9260110132.0,2923.0,Albert Chuaprasert
142,338-65-2210,WH2,Special Air  ,Health and beauty,68.6,10,5.488,2/5/2019,19:57,Cash,61.74,3.1,143,Member,US,F,10/28/1971,1427 Belle Isle Ct,9260110747.0,1427.0,Colisha Hocutt
143,488-25-4221,WH2,ExpressAir,Food and beverages,30.41,1,3.041,2/22/2019,10:36,Credit card,27.369,2.7,144,Member,US,M,10/29/1965,944 Dumbarton Ct,9260123116.0,944.0,Thomas Eberly
144,239-10-7476,WH1,Special Air  ,Home and lifestyle,77.95,6,6.236,1/21/2019,16:37,Ewallet,70.155,3.2,145,Normal,AT,M,10/25/1981,Lieferinger Hauptstr. 2,1650100118.0,2.0,Thomas Joksch
145,458-41-1477,WH2,ExpressAir,Health and beauty,46.26,6,4.626,3/8/2019,17:11,Credit card,41.634,4.5,146,Normal,GR,M,11/1/1955,Thivaidos & Komillou Str 4,4000100002.0,4.0,J P Tsamourtzis
146,685-64-1609,WH1,ExpressAir,Fashion accessories,30.14,10,3.014,2/10/2019,12:28,Ewallet,27.126,4.0,147,Member,DE,F,10/30/1960,Hitdorferstr. 2,3940106284.0,2.0,Ulrike Schönbach
147,568-90-5112,WH2,Regular Air,Health and beauty,66.14,4,3.307,3/19/2019,12:46,Credit card,59.526,3.5,148,Normal,GB,F,10/20/2000,2 Vauxhall St,9250105702.0,2.0,Rebecca Mcdowell
148,262-47-2794,WH3,ExpressAir,Home and lifestyle,71.86,8,7.186,3/6/2019,15:07,Credit card,64.674,2.6,149,Member,US,F,10/20/2001,126 Johnsdale Rd,9260100666.0,126.0,Jamel Poon
149,238-49-0436,WH1,Regular Air,Health and beauty,32.46,8,1.623,3/27/2019,13:48,Credit card,29.214,3.2,150,Normal,US,F,10/31/1957,491 Greywood Dr,9260105487.0,491.0,Mary-Claire Beckwit
150,608-96-3517,WH3,ExpressAir,Fashion accessories,91.54,4,9.154,3/23/2019,19:20,Credit card,82.386,4.9,151,Member,GB,M,10/28/1968,11 Bush Lane,9250103205.0,11.0,Alex Hammersly
151,584-86-7256,WH2,Special Air  ,Sports and travel,34.56,7,2.7648,3/11/2019,16:07,Credit card,31.104,4.5,152,Member,FI,M,10/24/1985,Eteläesplanadi 7,3400100131.0,7.0,Olli-Matti Laitinen
152,746-94-0204,WH1,Regular Air,Fashion accessories,83.24,9,4.162,1/29/2019,11:56,Credit card,74.916,4.3,153,Normal,US,F,10/22/1992,1 Hamstead Crossing Dr,9260126705.0,1.0,Paula Fluck
153,214-17-6927,WH2,Special Air  ,Food and beverages,16.48,6,1.3184,2/7/2019,18:23,Ewallet,14.832,3.2,154,Normal,FR,M,10/29/1966,Rue Menars 1,3500100989.0,1.0,Jacques Laupy
154,400-89-4171,WH2,Special Air  ,Sports and travel,80.97,8,6.4776,1/28/2019,13:05,Cash,72.873,3.6,155,Normal,US,M,10/23/1991,1712 Hunt Club Ln,9260124759.0,1712.0,Michael Goldthwaite
155,782-95-9291,WH1,Special Air  ,Food and beverages,92.29,5,7.3832,2/20/2019,15:55,Credit card,83.061,4.3,156,Member,FR,M,10/28/1969,Avenue Le Jour Se Leve 156,3500100120.0,156.0,Joseph Charbonnez
156,279-74-2924,WH3,Regular Air,Electronic accessories,72.17,1,3.6085,1/4/2019,19:40,Cash,64.953,4.0,157,Member,FR,M,10/25/1981,Av du General de Gaulle 8,3500101185.0,8.0,Marc Echard
157,307-85-2293,WH3,Regular Air,Home and lifestyle,50.28,5,2.514,3/7/2019,13:58,Ewallet,45.252,3.0,158,Normal,IT,M,10/31/1956,Via Valletta 15,4800101593.0,15.0,Daniele de Benedetti
158,743-04-1105,WH3,Regular Air,Health and beauty,97.22,9,4.861,3/30/2019,14:43,Ewallet,87.498,4.1,159,Member,US,M,10/28/1971,595 Lakeland Dr,9260110255.0,595.0,Mukundray Zarkos
159,423-57-2993,WH3,ExpressAir,Sports and travel,93.39,6,9.339,3/27/2019,19:18,Ewallet,84.051,3.8,160,Normal,US,M,10/22/1995,3728 Canopy Oak Ct,9260110511.0,3728.0,Feddo Konzman
160,894-41-5205,WH2,Special Air  ,Food and beverages,43.18,8,3.4544,1/19/2019,19:39,Credit card,38.862,4.6,161,Normal,US,M,10/28/1971,2610 Horton St,9260105686.0,2610.0,Crae Hosley
161,275-28-0149,WH1,Regular Air,Sports and travel,63.69,1,3.1845,2/25/2019,16:21,Cash,57.321,3.0,162,Normal,US,M,10/31/1958,203 Cranston Rd,9260109508.0,203.0,Kevin Odell
162,101-17-6199,WH1,Regular Air,Food and beverages,45.79,7,2.2895,3/13/2019,19:44,Credit card,41.211,3.0,163,Normal,GB,F,10/27/1974,1 Chalk Hill Road,9250103298.0,1.0,Georgette Goulsbra
163,423-80-0988,WH2,Special Air  ,Sports and travel,76.4,2,6.112,1/30/2019,19:42,Ewallet,68.76,3.4,164,Normal,US,M,10/23/1988,425 Holbrook Ct,9260100253.0,425.0,Wiley Kuntz
164,548-46-9322,WH3,Regular Air,Food and beverages,39.9,10,1.995,2/20/2019,15:24,Credit card,35.91,2.6,165,Normal,CH,F,10/24/1984,Fernsehstr. 1,8550100118.0,1.0,Alina Weber
165,505-02-0892,WH3,Special Air  ,Health and beauty,42.57,8,3.4056,2/25/2019,14:12,Ewallet,38.313,2.8,166,Member,US,M,10/24/1985,5016 Bryan Rd,9260107371.0,5016.0,William Matthews
166,234-65-2137,WH2,Special Air  ,Home and lifestyle,95.58,10,7.6464,1/16/2019,13:32,Cash,86.022,4.0,167,Normal,US,M,10/22/1994,3265 Delmont Dr,9260120416.0,3265.0,Anthony El-Abbasy
167,687-47-8271,WH1,ExpressAir,Fashion accessories,98.98,10,9.898,2/8/2019,16:20,Credit card,89.082,4.0,168,Normal,US,F,11/2/1948,84 Hidden Pond Rd,9260120197.0,84.0,Chiara Ji
168,796-32-9050,WH1,ExpressAir,Food and beverages,51.28,6,5.128,1/19/2019,16:31,Cash,46.152,3.0,169,Normal,SI,M,10/27/1972,Trg Republike 1,7890100314.0,1.0,Sandi Barièiè
169,105-31-1824,WH1,Special Air  ,Sports and travel,69.52,7,5.5616,2/1/2019,15:10,Credit card,62.568,3.3,170,Member,US,M,10/30/1962,104 Cross Creek Ct,9260126845.0,104.0,Stoney Samuel
170,249-42-3782,WH1,Regular Air,Health and beauty,70.01,5,3.5005,1/3/2019,11:36,Ewallet,63.009,2.6,171,Normal,AU,M,10/30/1960,21 Parliament House c/- Senator t,1600101555.0,21.0,Robert Bowerman
171,316-55-4634,WH3,Regular Air,Food and beverages,80.05,5,4.0025,1/26/2019,12:45,Credit card,72.045,3.6,172,Member,ES,F,10/19/2004,C. Triana 38,8300100340.0,38.0,Yolanda Echanove
172,733-33-4967,WH2,Special Air  ,Electronic accessories,20.85,8,1.668,3/3/2019,19:17,Cash,18.765,3.9,173,Normal,US,F,10/28/1969,407 Bonnibee Ct,9260125363.0,407.0,Virginia Phillippe
173,608-27-6295,WH3,ExpressAir,Electronic accessories,52.89,6,5.289,1/19/2019,17:34,Credit card,47.601,3.4,174,Member,US,M,10/26/1976,710 Autumn Chase Dr,9260109312.0,710.0,Lorenzo Cusher
174,414-12-7047,WH3,Special Air  ,Food and beverages,19.79,8,1.5832,1/18/2019,12:04,Ewallet,17.811,3.5,175,Normal,US,F,10/21/1999,2055 Clanton St,9260121697.0,2055.0,Benilde Cover
175,827-26-2100,WH1,Special Air  ,Home and lifestyle,33.84,9,2.7072,3/21/2019,16:21,Ewallet,30.456,2.8,176,Member,IT,M,10/20/2000,Piazza Martiri Della Liberta' 1,4800100841.0,1.0,Giuseppe Massimi
176,175-54-2529,WH1,Special Air  ,Food and beverages,22.17,8,1.7736,3/3/2019,17:01,Credit card,19.953,2.7,177,Member,IT,F,10/25/1983,Via Dell'Industria 3,4800102630.0,3.0,Rosalba Mengoli
177,139-52-2867,WH2,Special Air  ,Fashion accessories,22.51,7,1.8008,2/13/2019,10:50,Credit card,20.259,3.7,178,Normal,US,M,10/20/2001,3902 Great Point Pl,9260126370.0,3902.0,Cash Peoples
178,407-63-8975,WH1,Special Air  ,Food and beverages,73.88,6,5.9104,3/23/2019,19:16,Ewallet,66.492,4.3,179,Normal,DE,F,10/27/1973,Stephensonstraße 1,3940103315.0,1.0,Wiltraut Hessner
179,342-65-4817,WH2,Regular Air,Health and beauty,86.8,3,4.34,1/28/2019,16:47,Ewallet,78.12,4.9,180,Member,ES,M,10/25/1982,Av. Del Hotel 9,8300100979.0,9.0,Ángel Bethencourt Gallagher
180,130-98-8941,WH2,Special Air  ,Fashion accessories,64.26,7,5.1408,2/9/2019,10:00,Cash,57.834,3.3,181,Normal,FI,M,10/27/1972,Laivurinkatu 2,3400100351.0,2.0,Pekka Ollikainen
181,434-83-9547,WH2,Special Air  ,Food and beverages,38.47,8,3.0776,1/23/2019,11:51,Cash,34.623,4.7,182,Member,GB,M,10/19/2004,1 Epsworth Street,9250103637.0,1.0,Dierdre Andrews
182,851-28-6367,WH1,Special Air  ,Sports and travel,15.5,10,1.24,3/23/2019,10:55,Ewallet,13.95,2.8,183,Member,AU,M,10/24/1986,18 Fletcher Rd,1600100760.0,18.0,Duncan Robertshawe
183,824-88-3614,WH2,Regular Air,Health and beauty,34.31,8,1.7155,1/25/2019,15:00,Ewallet,30.879,3.6,184,Normal,US,M,11/1/1953,572 Charles B Root Wynd,9260102572.0,572.0,Lee Turnbo
184,586-25-0848,WH1,Regular Air,Sports and travel,12.34,7,0.617,3/4/2019,11:19,Credit card,11.106,3.0,185,Normal,FR,M,10/26/1977,Allee des Ecuries 2,3500101543.0,2.0,Gerald Gasparini
185,895-66-0685,WH3,ExpressAir,Food and beverages,18.08,3,1.808,3/5/2019,19:46,Ewallet,16.272,4.5,186,Member,US,F,10/24/1986,308 Ashley Glen Dr,9260105580.0,308.0,Fioina Zalewski
186,305-14-0245,WH3,Regular Air,Home and lifestyle,94.49,8,4.7245,3/3/2019,19:00,Ewallet,85.041,2.9,187,Member,US,F,11/2/1950,734 Fern Abbey Ln,9260116199.0,734.0,Penny Pajor
187,732-04-5373,WH3,ExpressAir,Home and lifestyle,46.47,4,4.647,2/8/2019,10:53,Cash,41.823,3.3,188,Member,US,M,10/31/1956,514 Cowper Dr,9260104053.0,514.0,Christopher Metzger
188,400-60-7251,WH1,Regular Air,Home and lifestyle,74.07,1,3.7035,2/10/2019,12:50,Ewallet,66.663,3.1,189,Normal,US,F,10/27/1974,120 Carrington Dr,9260128523.0,120.0,Debbie Dowding
189,593-65-1552,WH2,Special Air  ,Home and lifestyle,69.81,4,5.5848,1/28/2019,20:50,Credit card,62.829,4.4,190,Normal,FR,M,11/2/1950,Rue Lecourbe 322,3500100978.0,322.0,Bruno Catoire
190,284-34-9626,WH3,Regular Air,Home and lifestyle,77.04,3,3.852,2/11/2019,10:39,Credit card,69.336,3.0,191,Normal,US,F,10/23/1990,72 Bertie Dr,9260111132.0,72.0,Sheril Levin
191,437-58-8131,WH3,Special Air  ,Fashion accessories,73.52,2,5.8816,1/15/2019,13:41,Ewallet,66.168,3.9,192,Normal,US,F,10/26/1976,585 Canterfield Rd,9260109534.0,585.0,Armenthia Orson
192,286-43-6208,WH2,Special Air  ,Food and beverages,87.8,9,7.024,3/16/2019,19:08,Cash,79.02,2.9,193,Normal,IT,F,10/24/1986,Via Tagliamento 14,4800104086.0,14.0,Valerie Genzardi
193,641-43-2399,WH3,Special Air  ,Home and lifestyle,25.55,4,2.044,1/26/2019,20:23,Ewallet,22.995,3.0,194,Normal,US,F,10/19/2005,91 Carolina Ave,9260115352.0,91.0,Sukai Endredy
194,831-07-6050,WH1,Regular Air,Electronic accessories,32.71,5,1.6355,3/19/2019,11:30,Credit card,29.439,3.1,195,Normal,AU,M,10/27/1973,4 Burke Street Woolloongabba,1600101663.0,4.0,Cosi Rimmington
195,556-86-3144,WH2,Regular Air,Fashion accessories,74.29,1,3.7145,1/13/2019,19:30,Cash,66.861,4.3,196,Member,GB,M,11/1/1953,19 Queens Anne Gate,9250105105.0,19.0,Paul Knox
196,848-24-9445,WH2,ExpressAir,Health and beauty,43.7,2,4.37,3/26/2019,18:03,Cash,39.33,3.9,197,Member,US,M,11/2/1948,160 Church Rd,9260110814.0,160.0,Rayn Svitanek
197,856-22-8149,WH1,ExpressAir,Home and lifestyle,25.29,1,2.529,3/23/2019,10:13,Ewallet,22.761,3.2,198,Normal,GB,F,11/2/1949,5 Nightingale Way,9250107403.0,5.0,Claire Carus
198,699-01-4164,WH2,ExpressAir,Health and beauty,41.5,4,4.15,3/12/2019,19:58,Credit card,37.35,4.8,199,Normal,US,M,10/24/1984,784 Bent Fork Cir,9260107584.0,784.0,Cherod Edwards-Roush
199,420-11-4919,WH2,ExpressAir,Food and beverages,71.39,5,7.139,2/17/2019,19:57,Credit card,64.251,3.8,200,Member,SE,F,10/30/1962,Gustavslundsvägen 2,8500100013.0,2.0,Camilla Aidell
200,606-80-4905,WH2,Special Air  ,Sports and travel,19.15,6,1.532,1/29/2019,10:01,Credit card,17.235,3.3,201,Member,US,M,10/23/1988,252 English Ivy Ln,9260127523.0,252.0,Nogarji Mcadam
201,542-41-0513,WH3,Special Air  ,Electronic accessories,57.49,4,4.5992,3/15/2019,11:57,Cash,51.741,4.3,202,Member,MK,M,10/30/1962,"Ul. ""K.J. Pitu"" 2",5740100015.0,2.0,Dimitar Pavlovska
202,426-39-2418,WH2,ExpressAir,Electronic accessories,61.41,7,6.141,1/14/2019,10:02,Cash,55.269,2.7,203,Normal,FR,M,10/28/1970,Boulevard du 1er Chasseurs 23,3500100007.0,23.0,Eric Bendali
203,875-46-5808,WH3,ExpressAir,Health and beauty,25.9,10,2.59,2/6/2019,14:51,Ewallet,23.31,3.2,204,Member,US,F,10/30/1960,2048 Axum Rd,9260109656.0,2048.0,Frances Kern
204,394-43-4238,WH3,Special Air  ,Home and lifestyle,17.77,5,1.4216,2/15/2019,12:42,Credit card,15.993,4.0,205,Member,ES,F,10/28/1971,Av. Llano Castellano 32,8300100405.0,32.0,María José Hernández
205,749-24-1565,WH1,Special Air  ,Health and beauty,23.03,9,1.8424,1/3/2019,12:02,Ewallet,20.727,3.0,206,Normal,US,F,10/25/1983,2384 Ashwood Dr,9260106162.0,2384.0,Jo Beth Van Grinsven
206,672-51-8681,WH2,Special Air  ,Electronic accessories,66.65,9,5.332,1/4/2019,18:19,Credit card,59.985,4.2,207,Member,CH,M,10/30/1960,Lichtstr. 19,8550100017.0,19.0,Giuseppe Schärer
207,263-87-5680,WH2,Special Air  ,Home and lifestyle,28.53,10,2.2824,3/18/2019,17:38,Ewallet,25.677,2.9,208,Member,US,M,11/2/1950,1305 Country Forest Dr,9260126202.0,1305.0,Kevin Bellezza
208,573-58-9734,WH3,Special Air  ,Fashion accessories,30.37,3,2.4296,3/28/2019,13:41,Ewallet,27.333,4.1,209,Normal,IT,M,10/25/1983,Vai C. Battisti 4,4800100454.0,4.0,Folco Perot
209,817-69-8206,WH3,Regular Air,Electronic accessories,99.73,9,4.9865,3/2/2019,19:42,Credit card,89.757,3.2,210,Normal,US,M,10/21/1996,67 Cedarpost Dr,9260127450.0,67.0,Takeru Alley
210,888-02-0338,WH1,Special Air  ,Electronic accessories,26.23,9,2.0984,1/25/2019,20:24,Ewallet,23.607,3.0,211,Normal,FR,F,11/1/1954,Rue du General de Gaulle 80,3500101458.0,80.0,Isabelle Le Texier
211,677-11-0152,WH2,ExpressAir,Food and beverages,93.26,9,9.326,1/16/2019,18:08,Cash,83.934,4.2,212,Normal,ES,M,10/30/1962,Plaza de España 1,8300100776.0,1.0,Joan García Fuentes
212,142-63-6033,WH3,Special Air  ,Home and lifestyle,92.36,5,7.3888,3/20/2019,19:17,Ewallet,83.124,4.2,213,Normal,GB,M,10/25/1980,44 Cambridge Grove,9250102104.0,44.0,Steve Arnold
213,656-16-1063,WH3,Regular Air,Sports and travel,46.42,3,2.321,1/4/2019,13:24,Credit card,41.778,4.4,214,Normal,NL,F,10/27/1975,Amsterdamseweg 1,6300100489.0,1.0,M.C. de Koning
214,891-58-8335,WH3,Regular Air,Sports and travel,29.61,7,1.4805,3/11/2019,15:53,Cash,26.649,4.2,215,Member,AU,M,10/26/1978,23 Benjamin Street,1600102721.0,23.0,Ramesh Trentholme
215,802-43-8934,WH1,ExpressAir,Home and lifestyle,18.28,1,1.828,3/22/2019,15:05,Credit card,16.452,2.8,216,Normal,DE,M,10/31/1958,Rüdesheimer Str. 3,3940110061.0,3.0,Wolfgang H. Ballweg
216,560-30-5617,WH3,Regular Air,Sports and travel,24.77,5,1.2385,3/24/2019,18:27,Cash,22.293,3.7,217,Normal,GB,M,10/26/1977,6 Wilna Road,9250105849.0,6.0,Nigel Miller
217,319-74-2561,WH1,Regular Air,Electronic accessories,94.64,3,4.732,2/21/2019,16:55,Cash,85.176,3.5,218,Member,US,M,10/22/1993,885 Foggy Morning Ct,9260120518.0,885.0,David Engels
218,549-03-9315,WH3,Regular Air,Fashion accessories,94.87,8,4.7435,2/12/2019,12:58,Ewallet,85.383,2.9,219,Normal,US,F,10/31/1959,2393 Green Lantern St,9260101947.0,2393.0,Tenaya Williams
219,790-29-1172,WH3,ExpressAir,Food and beverages,57.34,3,5.734,3/10/2019,18:59,Credit card,51.606,3.0,220,Normal,US,F,10/20/2002,22 Banks Rd,9260110081.0,22.0,Lakeya Newbold
220,239-36-3640,WH3,ExpressAir,Electronic accessories,45.35,6,4.535,1/31/2019,13:44,Ewallet,40.815,3.7,221,Normal,DE,M,10/30/1960,Fetscher-Str. 68,3940102068.0,68.0,Bernhard Klass
221,468-01-2051,WH3,Special Air  ,Food and beverages,62.08,7,4.9664,3/6/2019,13:46,Ewallet,55.872,4.4,222,Normal,FR,F,10/22/1993,Bd Bessieres 47,3500100804.0,47.0,Celine Lacroux
222,389-25-3394,WH2,Special Air  ,Electronic accessories,11.81,5,0.9448,2/17/2019,18:06,Cash,10.629,4.5,223,Normal,ES,M,10/27/1973,C. Don Ramón de la Cruz 1,8300100496.0,1.0,Javier Zamora
223,279-62-1445,WH2,Special Air  ,Fashion accessories,12.54,1,1.0032,2/21/2019,12:38,Cash,11.286,4.8,224,Member,GB,F,10/20/2002,1 Atholl Crescent,9250101446.0,1.0,Anne Pringle
224,213-72-6612,WH1,Regular Air,Food and beverages,43.25,2,2.1625,3/20/2019,15:56,Cash,38.925,2.9,225,Normal,PT,M,10/23/1988,Rua Orlando Da Silva Rocha Nº 2,7350100002.0,2.0,Ricardo Quintas Santos Castro
225,746-68-6593,WH2,Special Air  ,Sports and travel,87.16,2,6.9728,1/11/2019,14:29,Credit card,78.444,3.2,226,Member,US,M,10/26/1977,5528 Helmsdale Dr,9260127368.0,5528.0,Travis Gaetti
226,836-82-5858,WH3,Regular Air,Health and beauty,69.37,9,3.4685,1/26/2019,19:14,Ewallet,62.433,3.3,227,Member,IT,F,11/2/1949,Via Salomone 9,4800102356.0,9.0,Dunia Caldera
227,583-72-1480,WH2,ExpressAir,Electronic accessories,37.06,4,3.706,1/31/2019,16:24,Ewallet,33.354,4.2,228,Member,DE,M,11/1/1953,Brienner Str. 9,3940107097.0,9.0,Dieter Weilnhammer
228,466-61-5506,WH3,Special Air  ,Electronic accessories,90.7,6,7.256,2/26/2019,10:52,Cash,81.63,2.9,229,Member,DE,F,11/1/1954,Prinzregentenstr. 6,3940107442.0,6.0,Elke Von Der Eltz
229,721-86-6247,WH1,ExpressAir,Home and lifestyle,63.42,8,6.342,3/11/2019,12:55,Ewallet,57.078,4.6,230,Normal,FR,M,10/27/1975,Rue de l'Abbe Roger Derry 1,3500101114.0,1.0,Yves Pierre Mencia-Huerta
230,289-65-5721,WH3,Regular Air,Fashion accessories,81.37,2,4.0685,1/26/2019,19:28,Cash,73.233,4.1,231,Normal,US,M,11/2/1949,4522 Laughridge Dr,9260115163.0,4522.0,Anthony Williamson
231,545-46-3100,WH3,Regular Air,Electronic accessories,10.59,3,0.5295,3/12/2019,13:52,Credit card,9.531,3.1,232,Member,US,F,10/20/2001,3443 Davishire Dr,9260118286.0,3443.0,Isalde Garcia
232,418-02-5978,WH3,Regular Air,Health and beauty,84.09,9,4.2045,2/11/2019,10:54,Cash,75.681,4.2,233,Normal,AU,F,10/30/1963,9 Corporate Avenue,1600102713.0,9.0,Faye Morrisson
233,269-04-5750,WH3,ExpressAir,Fashion accessories,73.82,4,7.382,2/21/2019,18:31,Cash,66.438,4.5,234,Member,AU,F,10/30/1962,121 Jedda Road,1600102812.0,121.0,Dallas Barwick
234,157-13-5295,WH1,Special Air  ,Health and beauty,51.94,10,4.1552,3/9/2019,18:24,Ewallet,46.746,3.7,235,Member,US,F,10/23/1991,92 Downing Way Ct,9260124172.0,92.0,Senora Vaupel
235,645-78-8093,WH1,Special Air  ,Sports and travel,93.14,2,7.4512,1/20/2019,18:09,Ewallet,83.826,3.7,236,Normal,US,F,10/26/1977,3579 Brentwood Rd,9260129463.0,3579.0,Rita Barchaw
236,211-30-9270,WH2,ExpressAir,Health and beauty,17.41,5,1.741,1/28/2019,15:16,Credit card,15.669,3.4,237,Normal,US,M,10/19/2005,857 Exacta Ln,9260105884.0,857.0,Ziba Hazinski
237,755-12-3214,WH2,ExpressAir,Fashion accessories,44.22,5,4.422,3/5/2019,17:07,Credit card,39.798,3.0,238,Member,DE,F,10/22/1994,Pascalstr. 8,3940100044.0,8.0,Gabriele Krug
238,346-84-3103,WH3,Regular Air,Electronic accessories,13.22,5,0.661,3/2/2019,19:26,Cash,11.898,4.2,239,Member,GB,M,10/27/1975,1 London Road,9250101265.0,1.0,Mark Pickersgill
239,478-06-7835,WH1,Regular Air,Fashion accessories,89.69,1,4.4845,1/11/2019,11:20,Ewallet,80.721,2.9,240,Normal,AT,M,11/2/1950,Siemensstraße 1,1650100318.0,1.0,Helmut Matzenauer
240,540-11-4336,WH1,Special Air  ,Food and beverages,24.94,9,1.9952,1/11/2019,16:49,Credit card,22.446,3.5,241,Normal,GB,M,10/22/1994,5 Chancery Lane,9250103304.0,5.0,Stephen Walker
241,448-81-5016,WH1,Special Air  ,Health and beauty,59.77,2,4.7816,3/11/2019,12:01,Credit card,53.793,4.1,242,Normal,IT,F,10/25/1980,Piazzale Giulio Pastore 2,4800103558.0,2.0,Angelo Leoni
242,142-72-4741,WH2,Regular Air,Fashion accessories,93.2,2,4.66,2/28/2019,18:37,Credit card,83.88,4.3,243,Member,US,F,10/25/1983,596 Gray Owl Garth,9260112826.0,596.0,Honey Vallery-Bevan
243,217-58-1179,WH1,ExpressAir,Home and lifestyle,62.65,4,6.265,1/5/2019,11:25,Cash,56.385,2.8,244,Member,GR,M,10/31/1956,Komillou Str 2,4000100001.0,2.0,J P Van Waveren
244,376-02-8238,WH3,ExpressAir,Home and lifestyle,93.87,8,9.387,2/2/2019,18:42,Credit card,84.483,4.9,245,Normal,US,M,10/22/1993,17 Irongate Dr,9260117634.0,17.0,Christopher Langley
245,530-90-9855,WH1,Special Air  ,Home and lifestyle,47.59,8,3.8072,1/1/2019,14:47,Cash,42.831,3.3,246,Member,AU,F,10/25/1981,13 Loch Maree Ave,1600100505.0,13.0,Caty Paino
246,866-05-7563,WH3,Regular Air,Electronic accessories,81.4,3,4.07,2/9/2019,19:43,Cash,73.26,3.2,247,Member,FR,M,10/21/1999,Rue du Docteur Finlay 16,3500101153.0,16.0,Philippe Chabanon
