Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN,age_when_order,month,total_income,total_cost,total_profit
163-56-7055,WH2,ExpressAir,Fashion accessories,48.71,1,4.871,2019-03-26,19:20,Cash,43.839,2.7,101,Member,FR,F,1964-10-29,Rue de Vantadour 4,3500101106.0,4.0,Christine Herfroy,54.403832991101986,March,48.71,43.839,4.871000000000002
189-98-2939,WH2,ExpressAir,Fashion accessories,78.55,9,7.855,2019-03-01,13:22,Cash,70.695,4.6,102,Normal,US,M,1966-10-29,176 Conifer Dr,9260120821.0,176.0,Orlando Movassaghi,52.336755646817245,March,706.9499999999999,636.2549999999999,70.69500000000005
551-21-3069,WH2,Special Air  ,Electronic accessories,23.07,9,1.8456,2019-02-01,11:27,Cash,20.763,4.8,103,Normal,US,F,1973-10-27,2001 Lake Boone Trl,9260107756.0,2001.0,Judy Hicks,45.26488706365503,February,207.63,186.86700000000002,20.762999999999977
212-62-1842,WH1,Regular Air,Food and beverages,58.26,6,2.913,2019-03-28,16:44,Cash,52.434,4.0,104,Normal,US,F,1963-10-30,1533 Canterfield Rd,9260126060.0,1533.0,Markisha Schopen,55.408624229979466,March,349.56,314.604,34.95600000000002
716-39-1409,WH3,Regular Air,Health and beauty,30.35,7,1.5175,2019-03-19,18:19,Cash,27.315,4.4,105,Normal,FR,M,1980-10-25,Rue Auguste Lancon 17,3500100912.0,17.0,Guillaume Delerba,38.39561943874059,March,212.45000000000002,191.205,21.245000000000005
704-48-3927,WH1,Regular Air,Electronic accessories,88.67,10,4.4335,2019-01-12,14:50,Ewallet,79.803,3.6,106,Member,FR,M,1966-10-29,Avenue des Nations - Bp 50394 16,3500101287.0,16.0,Jean-Joseph Bouquin,52.205338809034906,January,886.7,798.03,88.67000000000007
628-34-3388,WH2,Special Air  ,Fashion accessories,27.38,6,2.1904,2019-01-05,20:54,Credit card,24.642,3.7,107,Normal,US,F,2000-10-20,214 Enid Pl,9260125050.0,214.0,Marsah Gillespie,18.209445585215605,January,164.28,147.852,16.427999999999997
630-74-5166,WH1,ExpressAir,Sports and travel,62.13,6,6.213,2019-03-22,20:19,Cash,55.917,3.1,108,Normal,DE,F,1955-11-01,Elbestr. 3,3940106776.0,3.0,Katja Delesen,63.38672142368241,March,372.78000000000003,335.502,37.27800000000002
588-01-7461,WH2,Regular Air,Food and beverages,33.98,9,1.699,2019-03-24,10:43,Cash,30.582,3.4,109,Normal,GB,M,1969-10-28,32 Hertford Street,9250100920.0,32.0,Jim Ziolowski,49.40177960301163,March,305.82,275.238,30.581999999999994
861-77-0145,WH2,Special Air  ,Electronic accessories,81.97,10,6.5576,2019-03-03,14:30,Cash,73.773,2.6,110,Member,TR,F,1973-10-27,Korzay Apt. No: 1,9050100021.0,1.0,Ayca Yolgegenli,45.347022587268995,March,819.7,737.73,81.97000000000003
479-26-8945,WH3,ExpressAir,Sports and travel,16.49,2,1.649,2019-02-05,11:32,Ewallet,14.841,4.0,111,Member,AU,F,1949-11-02,28 Munibung Road,1600102072.0,28.0,Karolina Dokter,69.25941136208077,February,32.98,29.682,3.2979999999999983
210-67-5886,WH2,ExpressAir,Health and beauty,98.21,3,9.821,2019-02-05,10:41,Credit card,88.389,5.0,112,Member,US,M,1986-10-24,284 Fort Sumter Rd,9260126535.0,284.0,Sanjay Avram,32.284736481861735,February,294.63,265.167,29.463000000000022
227-78-1148,WH3,ExpressAir,Fashion accessories,72.84,7,7.284,2019-02-15,12:44,Cash,65.556,4.3,113,Normal,CH,F,1956-10-31,Avenue Nestle 16,8550100102.0,16.0,Anna Spinelli,62.29158110882957,February,509.88,458.892,50.988
645-44-1170,WH1,ExpressAir,Home and lifestyle,58.07,9,5.807,2019-01-19,20:07,Ewallet,52.263,3.1,114,Member,ES,F,1972-10-27,Av. De la Moncloa 1,8300100400.0,1.0,Mónica Arévalo,46.22861054072553,January,522.63,470.36699999999996,52.263000000000034
237-01-6122,WH2,Regular Air,Home and lifestyle,80.79,9,4.0395,2019-02-01,20:31,Credit card,72.711,3.7,115,Member,US,M,1981-10-25,351 Aspen Mountain Ct,9260103862.0,351.0,Janero Fredley,37.270362765229294,February,727.11,654.399,72.71100000000001
225-98-1496,WH2,Special Air  ,Fashion accessories,27.02,3,2.1616,2019-03-02,13:01,Credit card,24.318,3.8,116,Normal,FR,M,1961-10-30,Bd des Chenes - Bat Champagne 73,3500100355.0,73.0,Francois Fabre,57.33607118412046,March,81.06,72.95400000000001,8.105999999999995
291-32-1427,WH3,Special Air  ,Fashion accessories,21.94,5,1.7552,2019-03-05,12:29,Ewallet,19.746,3.4,117,Member,US,M,1980-10-25,577 Beech Wood Ct,9260107095.0,577.0,Carson Galloway,38.35728952772074,March,109.7,98.72999999999999,10.970000000000013
659-65-8956,WH3,Special Air  ,Fashion accessories,51.36,1,4.1088,2019-01-16,15:26,Ewallet,46.224,4.6,118,Member,BE,F,1964-10-29,Grand Place 30,1900110518.0,30.0,Annelies Paasonen,54.21492128678987,January,51.36,46.224,5.136000000000003
642-32-2990,WH1,ExpressAir,Food and beverages,10.96,10,1.096,2019-02-02,20:48,Ewallet,9.864,4.8,119,Normal,SE,M,2004-10-19,Hornsgatan 13,8500100325.0,13.0,Karl Krafft,14.288843258042437,February,109.60000000000001,98.64000000000001,10.959999999999994
378-24-2715,WH3,ExpressAir,Home and lifestyle,53.44,2,5.344,2019-01-20,20:38,Ewallet,48.096,4.3,120,Normal,US,F,1978-10-26,2567 Hawthorne Way,9260105317.0,2567.0,Joann Ayscue,40.23545516769336,January,106.88,96.192,10.688000000000002
638-60-7125,WH1,ExpressAir,Electronic accessories,99.56,8,9.956,2019-02-14,17:03,Credit card,89.604,4.0,121,Normal,IT,M,1964-10-29,Via Tuscolana 541,4800104104.0,541.0,Carlo Luppi,54.2943189596167,February,796.48,716.832,79.64800000000002
659-36-1684,WH2,Regular Air,Sports and travel,57.12,7,2.856,2019-01-12,12:02,Credit card,51.408,4.2,122,Member,FR,F,2003-10-20,Avenue de Friedland 1,3500100783.0,1.0,Florence Ibach,15.23066392881588,January,399.84,359.856,39.98399999999998
219-22-9386,WH3,Special Air  ,Sports and travel,99.96,9,7.9968,2019-03-09,17:26,Credit card,89.964,4.8,123,Member,GB,M,1988-10-23,103 Belsize Road,9250102970.0,103.0,Ernie Hotten,30.373716632443532,March,899.64,809.6759999999999,89.96400000000006
336-78-2147,WH2,Special Air  ,Home and lifestyle,63.91,8,5.1128,2019-03-13,19:52,Credit card,57.519,3.1,124,Member,US,M,1998-10-21,1528 Langston Mill Ct,9260116062.0,1528.0,Stuart Agnor,20.39151266255989,March,511.28,460.152,51.127999999999986
268-27-6179,WH3,Regular Air,Fashion accessories,56.47,8,2.8235,2019-03-09,14:57,Ewallet,50.823,3.1,125,Member,IT,F,1979-10-26,Via d'Onofrio 147,4800104145.0,147.0,Stefania Secolo,39.36755646817249,March,451.76,406.584,45.17599999999999
668-90-8900,WH1,ExpressAir,Home and lifestyle,93.69,7,9.369,2019-03-10,18:44,Credit card,84.321,3.6,126,Normal,US,F,1961-10-30,145 Julie Ann Ct,9260123937.0,145.0,Meilisa Borgwardt,57.35797399041752,March,655.8299999999999,590.247,65.58299999999997
870-54-3162,WH1,Regular Air,Sports and travel,32.25,5,1.6125,2019-01-27,13:26,Cash,29.025,3.9,127,Normal,GB,F,1975-10-27,1 High Street,9250107578.0,1.0,Vivien Vager,43.252566735112936,January,161.25,145.125,16.125
189-08-9157,WH2,Regular Air,Fashion accessories,31.73,9,1.5865,2019-01-08,16:17,Credit card,28.557,4.8,128,Normal,GB,M,2003-10-20,3 Midford Place,9250104669.0,3.0,Ishbel Reeves,15.219712525667351,January,285.57,257.013,28.557000000000016
663-86-9076,WH2,Special Air  ,Food and beverages,68.54,8,5.4832,2019-01-08,15:57,Ewallet,61.686,4.7,129,Member,US,F,1994-10-22,988 Calumet Dr,9260112638.0,988.0,Caroline Wedde,24.213552361396303,January,548.32,493.488,54.83200000000005
549-84-7482,WH3,ExpressAir,Sports and travel,90.28,9,9.028,2019-02-08,11:15,Ewallet,81.252,4.2,130,Normal,DE,M,1987-10-24,Promenadenweg 8,3940100368.0,8.0,Rudolf Wallasch,31.293634496919918,February,812.52,731.2679999999999,81.25200000000007
191-10-6171,WH3,Special Air  ,Fashion accessories,39.62,7,3.1696,2019-01-25,13:18,Cash,35.658,3.7,131,Normal,IT,M,1960-10-30,Corso Emilia 4,4800104686.0,4.0,Anzierg Priasca,58.23682409308692,January,277.34,249.606,27.73399999999998
802-70-5316,WH1,Special Air  ,Sports and travel,92.13,6,7.3704,2019-03-06,20:34,Cash,82.917,3.9,132,Member,FR,F,1979-10-26,Rue de la Madeleine 12,3500100339.0,12.0,Janick Durier,39.35934291581109,March,552.78,497.502,55.27799999999996
695-51-0018,WH3,Regular Air,Sports and travel,34.84,4,1.742,2019-02-10,18:36,Cash,31.356,4.7,133,Normal,FR,F,1985-10-24,Rue Huchard 33,3500100963.0,33.0,Valerie Neyrolles,33.29774127310061,February,139.36,125.424,13.936000000000007
590-83-4591,WH3,Regular Air,Electronic accessories,87.45,6,4.3725,2019-02-17,14:40,Credit card,78.705,2.5,134,Member,NL,F,2000-10-20,Boompjes 115,6300101132.0,115.0,I.H. Uytendaele,18.327173169062284,February,524.7,472.23,52.47000000000003
483-71-1164,WH2,Regular Air,Health and beauty,81.3,6,4.065,2019-03-08,16:43,Ewallet,73.17,4.9,135,Normal,US,F,1991-10-23,198 Enka Dr,9260107461.0,198.0,Kertia Thomas,27.37303216974675,March,487.79999999999995,439.02,48.77999999999997
597-78-7908,WH2,Regular Air,Fashion accessories,90.22,3,4.511,2019-02-18,19:39,Cash,81.198,4.1,136,Normal,TR,M,1980-10-25,A Blok No: 2,9050100008.0,2.0,Orhan Canko,38.31622176591376,February,270.65999999999997,243.594,27.065999999999974
700-81-1757,WH1,Special Air  ,Electronic accessories,26.31,5,2.1048,2019-01-18,20:59,Credit card,23.679,3.3,137,Normal,US,M,2002-10-20,985 Graham Newton Rd,9260129880.0,985.0,William Cejka,16.246406570841888,January,131.54999999999998,118.395,13.154999999999987
354-39-5160,WH1,ExpressAir,Home and lifestyle,34.42,6,3.442,2019-02-18,15:39,Cash,30.978,4.7,138,Member,DE,F,1963-10-30,Jahnstr. 2,3940102315.0,2.0,Reinhild Von Bohlen,55.304585900068446,February,206.52,185.868,20.652000000000015
241-72-9525,WH3,Special Air  ,Sports and travel,51.91,10,4.1528,2019-02-16,12:21,Cash,46.719,4.4,139,Normal,SE,F,1997-10-21,Karlavägen 17,8500100332.0,17.0,Elisabeth Andersson,21.322381930184804,February,519.0999999999999,467.19,51.90999999999991
575-30-8091,WH1,ExpressAir,Sports and travel,72.5,8,7.25,2019-03-16,19:25,Ewallet,65.25,3.8,140,Normal,US,M,2005-10-19,1685 Glengarry Dr,9260117482.0,1685.0,Corky Yeary,13.404517453798768,March,580.0,522.0,58.0
731-81-9469,WH2,ExpressAir,Sports and travel,89.8,10,8.98,2019-01-23,13:00,Credit card,80.82,3.9,141,Member,US,M,1997-10-21,149 Carrington Dr,9260112658.0,149.0,Jonathan Edger,21.256673511293634,January,898.0,808.1999999999999,89.80000000000007
280-17-4359,WH2,ExpressAir,Health and beauty,90.5,10,9.05,2019-01-25,13:48,Cash,81.45,4.9,142,Member,US,M,2003-10-20,2923 Brookwood Dr,9260110132.0,2923.0,Albert Chuaprasert,15.266255989048597,January,905.0,814.5,90.5
338-65-2210,WH2,Special Air  ,Health and beauty,68.6,10,5.488,2019-02-05,19:57,Cash,61.74,3.1,143,Member,US,F,1971-10-28,1427 Belle Isle Ct,9260110747.0,1427.0,Colisha Hocutt,47.27446954140999,February,686.0,617.4,68.60000000000002
488-25-4221,WH2,ExpressAir,Food and beverages,30.41,1,3.041,2019-02-22,10:36,Credit card,27.369,2.7,144,Member,US,M,1965-10-29,944 Dumbarton Ct,9260123116.0,944.0,Thomas Eberly,53.31690622861054,February,30.41,27.369,3.0410000000000004
239-10-7476,WH1,Special Air  ,Home and lifestyle,77.95,6,6.236,2019-01-21,16:37,Ewallet,70.155,3.2,145,Normal,AT,M,1981-10-25,Lieferinger Hauptstr. 2,1650100118.0,2.0,Thomas Joksch,37.24024640657084,January,467.70000000000005,420.93,46.77000000000004
458-41-1477,WH2,ExpressAir,Health and beauty,46.26,6,4.626,2019-03-08,17:11,Credit card,41.634,4.5,146,Normal,GR,M,1955-11-01,Thivaidos & Komillou Str 4,4000100002.0,4.0,J P Tsamourtzis,63.34839151266256,March,277.56,249.804,27.756
685-64-1609,WH1,ExpressAir,Fashion accessories,30.14,10,3.014,2019-02-10,12:28,Ewallet,27.126,4.0,147,Member,DE,F,1960-10-30,Hitdorferstr. 2,3940106284.0,2.0,Ulrike Schönbach,58.280629705681044,February,301.4,271.26,30.139999999999986
568-90-5112,WH2,Regular Air,Health and beauty,66.14,4,3.307,2019-03-19,12:46,Credit card,59.526,3.5,148,Normal,GB,F,2000-10-20,2 Vauxhall St,9250105702.0,2.0,Rebecca Mcdowell,18.409308692676248,March,264.56,238.104,26.45599999999999
262-47-2794,WH3,ExpressAir,Home and lifestyle,71.86,8,7.186,2019-03-06,15:07,Credit card,64.674,2.6,149,Member,US,F,2001-10-20,126 Johnsdale Rd,9260100666.0,126.0,Jamel Poon,17.374401095140314,March,574.88,517.392,57.48799999999994
238-49-0436,WH1,Regular Air,Health and beauty,32.46,8,1.623,2019-03-27,13:48,Credit card,29.214,3.2,150,Normal,US,F,1957-10-31,491 Greywood Dr,9260105487.0,491.0,Mary-Claire Beckwit,61.40177960301163,March,259.68,233.712,25.968000000000018
608-96-3517,WH3,ExpressAir,Fashion accessories,91.54,4,9.154,2019-03-23,19:20,Credit card,82.386,4.9,151,Member,GB,M,1968-10-28,11 Bush Lane,9250103205.0,11.0,Alex Hammersly,50.39835728952772,March,366.16,329.544,36.61600000000004
584-86-7256,WH2,Special Air  ,Sports and travel,34.56,7,2.7648,2019-03-11,16:07,Credit card,31.104,4.5,152,Member,FI,M,1985-10-24,Eteläesplanadi 7,3400100131.0,7.0,Olli-Matti Laitinen,33.37713894592745,March,241.92000000000002,217.728,24.192000000000007
746-94-0204,WH1,Regular Air,Fashion accessories,83.24,9,4.162,2019-01-29,11:56,Credit card,74.916,4.3,153,Normal,US,F,1992-10-22,1 Hamstead Crossing Dr,9260126705.0,1.0,Paula Fluck,26.269678302532512,January,749.16,674.2439999999999,74.91600000000005
214-17-6927,WH2,Special Air  ,Food and beverages,16.48,6,1.3184,2019-02-07,18:23,Ewallet,14.832,3.2,154,Normal,FR,M,1966-10-29,Rue Menars 1,3500100989.0,1.0,Jacques Laupy,52.276522929500345,February,98.88,88.992,9.887999999999991
400-89-4171,WH2,Special Air  ,Sports and travel,80.97,8,6.4776,2019-01-28,13:05,Cash,72.873,3.6,155,Normal,US,M,1991-10-23,1712 Hunt Club Ln,9260124759.0,1712.0,Michael Goldthwaite,27.266255989048595,January,647.76,582.984,64.77599999999995
782-95-9291,WH1,Special Air  ,Food and beverages,92.29,5,7.3832,2019-02-20,15:55,Credit card,83.061,4.3,156,Member,FR,M,1969-10-28,Avenue Le Jour Se Leve 156,3500100120.0,156.0,Joseph Charbonnez,49.31416837782341,February,461.45000000000005,415.30500000000006,46.14499999999998
279-74-2924,WH3,Regular Air,Electronic accessories,72.17,1,3.6085,2019-01-04,19:40,Cash,64.953,4.0,157,Member,FR,M,1981-10-25,Av du General de Gaulle 8,3500101185.0,8.0,Marc Echard,37.1937029431896,January,72.17,64.953,7.216999999999999
307-85-2293,WH3,Regular Air,Home and lifestyle,50.28,5,2.514,2019-03-07,13:58,Ewallet,45.252,3.0,158,Normal,IT,M,1956-10-31,Via Valletta 15,4800101593.0,15.0,Daniele de Benedetti,62.34633812457221,March,251.4,226.26000000000002,25.139999999999986
743-04-1105,WH3,Regular Air,Health and beauty,97.22,9,4.861,2019-03-30,14:43,Ewallet,87.498,4.1,159,Member,US,M,1971-10-28,595 Lakeland Dr,9260110255.0,595.0,Mukundray Zarkos,47.419575633128,March,874.98,787.4820000000001,87.49799999999993
423-57-2993,WH3,ExpressAir,Sports and travel,93.39,6,9.339,2019-03-27,19:18,Ewallet,84.051,3.8,160,Normal,US,M,1995-10-22,3728 Canopy Oak Ct,9260110511.0,3728.0,Feddo Konzman,23.42778918548939,March,560.34,504.30600000000004,56.03399999999999
894-41-5205,WH2,Special Air  ,Food and beverages,43.18,8,3.4544,2019-01-19,19:39,Credit card,38.862,4.6,161,Normal,US,M,1971-10-28,2610 Horton St,9260105686.0,2610.0,Crae Hosley,47.227926078028744,January,345.44,310.896,34.54399999999998
275-28-0149,WH1,Regular Air,Sports and travel,63.69,1,3.1845,2019-02-25,16:21,Cash,57.321,3.0,162,Normal,US,M,1958-10-31,203 Cranston Rd,9260109508.0,203.0,Kevin Odell,60.32032854209446,February,63.69,57.321,6.369
101-17-6199,WH1,Regular Air,Food and beverages,45.79,7,2.2895,2019-03-13,19:44,Credit card,41.211,3.0,163,Normal,GB,F,1974-10-27,1 Chalk Hill Road,9250103298.0,1.0,Georgette Goulsbra,44.375085557837096,March,320.53,288.477,32.053
423-80-0988,WH2,Special Air  ,Sports and travel,76.4,2,6.112,2019-01-30,19:42,Ewallet,68.76,3.4,164,Normal,US,M,1988-10-23,425 Holbrook Ct,9260100253.0,425.0,Wiley Kuntz,30.269678302532512,January,152.8,137.52,15.280000000000001
548-46-9322,WH3,Regular Air,Food and beverages,39.9,10,1.995,2019-02-20,15:24,Credit card,35.91,2.6,165,Normal,CH,F,1984-10-24,Fernsehstr. 1,8550100118.0,1.0,Alina Weber,34.32443531827516,February,399.0,359.09999999999997,39.900000000000034
505-02-0892,WH3,Special Air  ,Health and beauty,42.57,8,3.4056,2019-02-25,14:12,Ewallet,38.313,2.8,166,Member,US,M,1985-10-24,5016 Bryan Rd,9260107371.0,5016.0,William Matthews,33.3388090349076,February,340.56,306.504,34.05599999999998
234-65-2137,WH2,Special Air  ,Home and lifestyle,95.58,10,7.6464,2019-01-16,13:32,Cash,86.022,4.0,167,Normal,US,M,1994-10-22,3265 Delmont Dr,9260120416.0,3265.0,Anthony El-Abbasy,24.23545516769336,January,955.8,860.22,95.57999999999993
687-47-8271,WH1,ExpressAir,Fashion accessories,98.98,10,9.898,2019-02-08,16:20,Credit card,89.082,4.0,168,Normal,US,F,1948-11-02,84 Hidden Pond Rd,9260120197.0,84.0,Chiara Ji,70.26694045174538,February,989.8000000000001,890.8199999999999,98.98000000000013
796-32-9050,WH1,ExpressAir,Food and beverages,51.28,6,5.128,2019-01-19,16:31,Cash,46.152,3.0,169,Normal,SI,M,1972-10-27,Trg Republike 1,7890100314.0,1.0,Sandi Barièiè,46.22861054072553,January,307.68,276.91200000000003,30.767999999999972
105-31-1824,WH1,Special Air  ,Sports and travel,69.52,7,5.5616,2019-02-01,15:10,Credit card,62.568,3.3,170,Member,US,M,1962-10-30,104 Cross Creek Ct,9260126845.0,104.0,Stoney Samuel,56.257357973990416,February,486.64,437.976,48.66399999999999
249-42-3782,WH1,Regular Air,Health and beauty,70.01,5,3.5005,2019-01-03,11:36,Ewallet,63.009,2.6,171,Normal,AU,M,1960-10-30,21 Parliament House c/- Senator t,1600101555.0,21.0,Robert Bowerman,58.17659137577002,January,350.05,315.045,35.004999999999995
316-55-4634,WH3,Regular Air,Food and beverages,80.05,5,4.0025,2019-01-26,12:45,Credit card,72.045,3.6,172,Member,ES,F,2004-10-19,C. Triana 38,8300100340.0,38.0,Yolanda Echanove,14.269678302532512,January,400.25,360.225,40.02499999999998
733-33-4967,WH2,Special Air  ,Electronic accessories,20.85,8,1.668,2019-03-03,19:17,Cash,18.765,3.9,173,Normal,US,F,1969-10-28,407 Bonnibee Ct,9260125363.0,407.0,Virginia Phillippe,49.34428473648186,March,166.8,150.12,16.680000000000007
608-27-6295,WH3,ExpressAir,Electronic accessories,52.89,6,5.289,2019-01-19,17:34,Credit card,47.601,3.4,174,Member,US,M,1976-10-26,710 Autumn Chase Dr,9260109312.0,710.0,Lorenzo Cusher,42.23134839151266,January,317.34000000000003,285.606,31.734000000000037
414-12-7047,WH3,Special Air  ,Food and beverages,19.79,8,1.5832,2019-01-18,12:04,Ewallet,17.811,3.5,175,Normal,US,F,1999-10-21,2055 Clanton St,9260121697.0,2055.0,Benilde Cover,19.24435318275154,January,158.32,142.488,15.831999999999994
827-26-2100,WH1,Special Air  ,Home and lifestyle,33.84,9,2.7072,2019-03-21,16:21,Ewallet,30.456,2.8,176,Member,IT,M,2000-10-20,Piazza Martiri Della Liberta' 1,4800100841.0,1.0,Giuseppe Massimi,18.414784394250514,March,304.56000000000006,274.104,30.456000000000074
175-54-2529,WH1,Special Air  ,Food and beverages,22.17,8,1.7736,2019-03-03,17:01,Credit card,19.953,2.7,177,Member,IT,F,1983-10-25,Via Dell'Industria 3,4800102630.0,3.0,Rosalba Mengoli,35.35386721423682,March,177.36,159.624,17.73600000000002
139-52-2867,WH2,Special Air  ,Fashion accessories,22.51,7,1.8008,2019-02-13,10:50,Credit card,20.259,3.7,178,Normal,US,M,2001-10-20,3902 Great Point Pl,9260126370.0,3902.0,Cash Peoples,17.31690622861054,February,157.57000000000002,141.813,15.757000000000033
407-63-8975,WH1,Special Air  ,Food and beverages,73.88,6,5.9104,2019-03-23,19:16,Ewallet,66.492,4.3,179,Normal,DE,F,1973-10-27,Stephensonstraße 1,3940103315.0,1.0,Wiltraut Hessner,45.40177960301163,March,443.28,398.952,44.327999999999975
342-65-4817,WH2,Regular Air,Health and beauty,86.8,3,4.34,2019-01-28,16:47,Ewallet,78.12,4.9,180,Member,ES,M,1982-10-25,Av. Del Hotel 9,8300100979.0,9.0,Ángel Bethencourt Gallagher,36.26009582477755,January,260.4,234.36,26.039999999999964
130-98-8941,WH2,Special Air  ,Fashion accessories,64.26,7,5.1408,2019-02-09,10:00,Cash,57.834,3.3,181,Normal,FI,M,1972-10-27,Laivurinkatu 2,3400100351.0,2.0,Pekka Ollikainen,46.286105407255306,February,449.82000000000005,404.838,44.98200000000003
434-83-9547,WH2,Special Air  ,Food and beverages,38.47,8,3.0776,2019-01-23,11:51,Cash,34.623,4.7,182,Member,GB,M,2004-10-19,1 Epsworth Street,9250103637.0,1.0,Dierdre Andrews,14.261464750171116,January,307.76,276.984,30.77600000000001
851-28-6367,WH1,Special Air  ,Sports and travel,15.5,10,1.24,2019-03-23,10:55,Ewallet,13.95,2.8,183,Member,AU,M,1986-10-24,18 Fletcher Rd,1600100760.0,18.0,Duncan Robertshawe,32.41067761806981,March,155.0,139.5,15.5
824-88-3614,WH2,Regular Air,Health and beauty,34.31,8,1.7155,2019-01-25,15:00,Ewallet,30.879,3.6,184,Normal,US,M,1953-11-01,572 Charles B Root Wynd,9260102572.0,572.0,Lee Turnbo,65.23203285420945,January,274.48,247.032,27.448000000000008
586-25-0848,WH1,Regular Air,Sports and travel,12.34,7,0.617,2019-03-04,11:19,Credit card,11.106,3.0,185,Normal,FR,M,1977-10-26,Allee des Ecuries 2,3500101543.0,2.0,Gerald Gasparini,41.35249828884326,March,86.38,77.742,8.637999999999991
895-66-0685,WH3,ExpressAir,Food and beverages,18.08,3,1.808,2019-03-05,19:46,Ewallet,16.272,4.5,186,Member,US,F,1986-10-24,308 Ashley Glen Dr,9260105580.0,308.0,Fioina Zalewski,32.36139630390144,March,54.239999999999995,48.815999999999995,5.4239999999999995
305-14-0245,WH3,Regular Air,Home and lifestyle,94.49,8,4.7245,2019-03-03,19:00,Ewallet,85.041,2.9,187,Member,US,F,1950-11-02,734 Fern Abbey Ln,9260116199.0,734.0,Penny Pajor,68.33127994524298,March,755.92,680.328,75.59199999999998
